Ticker,Buy/Sell,Date,Price,P/E Ratio,Fwd P/E Ratio,P/B Ratio,RSI,Upper BB,Bollinger %b,Lower BB,vol,Z Score,MACD,VWAP, OBV,Stoch,Awesome Oscillator,Ultimate Oscillator,TSI,Acum/Dist
MOS,Buy,2023-09-08,36.94,9.042857,10.728813,0.83462983,39.42029746,41.1051182,0.164777651,36.9258818,1.044809099,-1.306937317,-0.256219889,38.4983717,80431900,29.6037296,-1.193617647,44.3233606,-8.70564778,191833337.9
ESS,Buy,2023-09-08,229.53,38.44462,43.3875,2.8766785,13.88125925,244.7440679,-0.246033187,228.8909321,3.963283959,-2.90857282,-1.114538292,235.2691767,5534700,9.432048682,-4.944,30.15059968,-13.59105064,7287651.062
PFG,Buy,2023-09-08,74.69,31.396078,9.565113,1.7341015,36.85450539,78.71095598,0.194215623,74.53704402,1.04347799,-1.192166976,-0.117022911,76.51933882,-39936400,22.11764706,-1.632205882,37.15060931,-10.40911761,46737645.74
RVTY,Buy,2023-09-08,109.86,75.86111,20.96737,1.7126284,13.37262141,121.379104,-0.180774217,108.874896,3.126051991,-2.654146515,-0.744446132,113.8402452,-21212200,6.286549708,-7.095970588,33.27189323,-27.08051982,3469263.619
FTNT,Sell,2023-09-08,63.05,0,0,0,79.08731475,63.67064142,1.066701561,56.04235858,1.907070708,2.209409427,1.115200248,60.35173679,130354100,96.47239264,-2.241,63.73555552,-14.73113653,139670682.7
IDXX,Buy,2023-09-11,469.26,54.667,43.106133,30.667824,29.43979457,521.8875587,0.093911402,465.6504413,14.05927935,-1.583224819,-2.672131526,493.5204725,-1579700,14.18128655,-25.88414706,33.80263159,-17.14578998,12764640.93
ALGN,Buy,2023-09-11,335,52.936424,29.341904,6.371024,26.80593409,380.9868094,0.054802091,331.9391906,12.26190468,-1.735700983,-3.435840142,356.6652281,-28046200,10.63548102,-6.9915,33.99448833,-3.636343784,21545992.64
CF,Sell,2023-09-11,84.2,10.809402,13.945902,2.8002896,61.21825223,83.8120687,0.83546855,72.2989313,2.878284348,1.307897186,0.614712892,78.93631015,39809100,73.307393,2.898647059,52.78664068,12.91682566,63184796.08
VFC,Buy,2023-09-12,17.6,0,0,0,33.43281811,20.93156828,0.032082856,17.95943172,0.743034142,-1.82427687,-0.194120221,19.09985316,-58309300,22.82958199,-0.763441176,41.34978861,-8.781793109,-125931160.9
GEN,Buy,2023-09-12,19.13,9.900452,9.811659,5.763962,30.11192414,21.05441809,-0.032763533,19.51958191,0.383709045,-2.077094636,-0.167548386,20.18475974,-39524700,30.76923077,-0.307,45.27878023,-1.203301027,-9239890.218
NUE,Buy,2023-09-12,162.22,10.267778,14.439063,2.161486,25.10797712,173.4349888,0.030136433,162.5630112,2.717994423,-1.831865422,-0.866638223,167.8084193,16778100,15.12125535,-2.422029412,40.48953681,-3.108207776,43345303.83
EG,Sell,2023-09-12,378.61,6.308907,5.528907,1.248118,76.08901844,377.8089639,0.971098227,340.6070361,9.300481934,1.836679015,2.237644145,364.3038325,7611900,86.69414189,11.55782353,52.60949168,18.78725804,2766641.955
NI,Sell,2023-09-12,27.09,18.297297,14.559139,1.5565007,71.54014403,27.15818972,0.98921202,25.94181028,0.304094861,1.907299581,0.107528233,26.68838975,78039400,89.76377953,-0.080823529,55.1790481,-2.016758337,-8917161.566
SYK,Sell,2023-09-12,299.84,43.101818,26.83698,7.2694006,66.89010717,297.2733446,0.920270278,269.5726554,6.925172314,1.638515186,2.068953991,286.482013,24205500,76.26350645,8.435147059,54.90509739,13.96824202,51056472.35
TTWO,Sell,2023-09-12,144.61,0,0,0,55.35942544,145.1114214,0.758519473,137.3645786,1.936710722,1.007894456,0.520485937,142.1365807,-50062100,57.60111576,-0.417617647,50.33246221,-0.976953293,6747361.497
TSLA,Sell,2023-09-12,270.76,41.341858,42.733177,9.039919,65.09109523,274.9643412,0.891221194,211.9036588,15.76517061,1.525261007,3.462110188,251.4068424,2995815200,78.27126071,10.39611765,58.68759919,8.049517005,2306710671
MHK,Buy,2023-09-13,92.44,0,0,0,20.00475856,102.6749425,0.065128897,91.31505745,2.839971275,-1.695439684,-0.458267887,96.60219839,-20522000,9.211618257,-7.192941176,27.4168026,-29.33735027,-1066565.037
HCA,Buy,2023-09-13,260.27,0,0,0,26.53082616,284.0098192,0.013567213,261.9181808,5.522909607,-1.896464137,-1.148358904,273.0555449,22711800,11.87214612,-2.542441176,28.73474196,-12.54604791,-9605492.942
ORCL,Buy,2023-09-13,108.32,31.527624,18.378422,81.11585,29.75597064,128.5034216,0.139116407,108.9395784,4.890960809,-1.406983263,-0.790618744,116.7896997,235069500,22.56461233,2.150088235,46.21858688,5.535755822,141956499.5
FITB,Sell,2023-09-13,28.2,11.403727,10.551724,1.4663951,64.16424228,27.57668083,0.891874736,24.80931917,0.691840414,1.527808985,0.169732104,26.58960469,-171744600,63.57827476,-0.178176471,48.35950401,-0.707990301,124926462.5
F,Sell,2023-09-13,12.69,11.212962,6.5815215,1.1250464,77.41355592,12.49150211,1.186316694,11.61249789,0.219751055,2.675755068,0.132237699,12.15291618,-942925800,79.69924812,-0.056323529,54.09908793,-14.1686506,837670839.1
HLT,Sell,2023-09-13,155.29,0,0,0,57.56147682,155.5588023,0.79299598,145.4441977,2.528651138,1.142308623,0.567894621,150.9460279,-3965100,68.66995074,0.983382353,54.04334647,6.563247,2176860.596
WRB,Sell,2023-09-13,63.49,16.819801,12.967939,2.9228175,73.54088764,63.20140351,0.997961938,60.37459649,0.706701754,1.94141304,0.12719928,61.88512188,37967500,88.42105263,0.202352941,50.16194908,9.613594574,19999675.96
AIG,Sell,2023-09-13,60.71,15.04217,9.191412,1.1501082,81.84776414,59.92238897,1.025834494,56.11961103,0.950694483,2.050080267,0.260598606,58.78941427,73490300,72.47191011,0.498941176,13.5214743,9.498376444,-4654459750
RJF,Sell,2023-09-13,108.47,14.889724,11.787699,2.3147805,53.22074759,107.9910617,0.732703035,101.4349383,1.639030843,0.907243452,0.332577094,104.9640392,3492000,69.5483871,0.205117647,50.07345997,3.107686856,30074498.68
RSG,Sell,2023-09-13,148.91,33.68739,27.461998,5.4989557,80.04047796,149.4290062,1.272830303,143.1469938,1.570503104,3.013047212,0.655524237,146.2415535,4885100,98.36734694,-0.236294118,62.29408371,-1.066674063,9285810.566
NWSA,Buy,2023-09-14,20.45,66.2,29.75281,1.8512304,34.20180659,21.53764287,0.161538413,20.29935713,0.309571436,-1.319566191,-0.123025432,21.02865713,52289700,20.42253521,0.169647059,36.10959325,7.302877639,23553575.25
SBAC,Buy,2023-09-14,214.05,0,0,0,51.96513761,228.0278463,0.40832732,212.4041537,3.905923167,-0.357405904,-0.508990199,220.5306536,14565100,41.30890052,-7.020970588,52.39402371,-13.42328302,124390.5909
CBRE,Buy,2023-09-14,79.65,29.666664,17.021858,3.387465,22.637929,87.89817335,0.026383793,79.42482665,2.118336674,-1.846495908,-0.535695055,83.39137001,-11822900,22.03023758,-0.451,37.35887629,-5.986093519,15518534.37
CLX,Buy,2023-09-14,147.65,243.03125,23.92923,364.2623,34.29731869,158.9741075,0.137185663,147.8168925,2.789303771,-1.414510689,-0.643824195,153.7908528,14660200,21.17346939,-4.191147059,37.13895997,-14.57862097,10002181.54
MTCH,Buy,2023-09-14,42.89,0,0,0,47.74366955,46.87663501,0.348875349,42.49436499,1.095567505,-0.589192357,-0.263409584,44.70379685,-151447300,33.74340949,-1.306529412,42.69381061,-6.605304024,-29473415.12
HON,Sell,2023-09-14,192.4,23.646988,18.375229,8.233577,80.17029874,192.0730289,1.172419726,182.5039711,2.392264452,2.621574715,1.161089718,188.4038241,39183800,85.51324503,-0.189882353,54.39795434,-9.049819703,-11627255.01
EXC,Sell,2023-09-14,41.36,15.893163,14.194656,1.4425352,84.4497677,41.33970623,1.262837049,39.28529377,0.513603113,2.974086334,0.200869545,40.42703041,142172199,96.72727273,0.469323529,57.51955663,5.361039843,204967668.3
WM,Sell,2023-09-14,161.04,37.040707,27.609499,12.17098,73.42887889,160.3381679,1.015584568,155.6608321,1.169333931,2.010118699,0.619644928,157.8673765,-1149300,83.92282958,-1.136823529,59.16203727,-12.75694754,11239833.61
EXPD,Sell,2023-09-14,119.37,24.097803,23.58008,7.266326,72.76083722,118.4912644,0.984437406,113.0557356,1.358882184,1.888684708,0.509284301,116.3309553,-10945600,78.89273356,-1.615176471,55.94995575,-7.848700046,24401225.96
CNC,Sell,2023-09-14,68.72,15.763637,10.267105,1.6139908,68.01274587,68.25016872,0.929387975,60.39383128,1.964084359,1.674062514,0.677194101,64.72035709,-46746800,81.29496403,1.613147059,58.30806086,5.655246831,-55806626.35
GS,Sell,2023-09-14,339,16.892387,9.896463,1.2446856,82.93596235,338.4512933,1.270676031,314.0897067,6.090396647,3.004648311,2.224705389,328.5208269,-33573200,97.95766803,-3.669117647,57.57326789,-2.770811125,-4885993.35
DUK,Sell,2023-09-14,94.65,17.914019,15.164556,1.567191,83.87211824,94.38037741,1.14881132,86.30062259,2.019938704,2.529532203,0.725012975,90.5650997,37917200,97.31127198,1.256852941,67.02157739,5.695914876,-39509061.22
LNT,Sell,2023-09-14,51.77,17.838129,15.072948,1.8739372,78.97289754,50.79378747,1.141980251,48.35821253,0.608893734,2.502899793,0.268480976,50.13656498,11546000,71.11111111,-0.101147059,18.01668825,-5.951147453,-2721213287
ED,Sell,2023-09-14,91.8,12.59362,16.214287,1.4823521,78.62932376,92.02445996,1.080944062,86.65654004,1.341979979,2.26493692,0.52112401,89.39808584,-27486300,99.35587762,-0.081205882,70.54552427,-2.713920976,-16783883.85
OKE,Sell,2023-09-14,67.72,14.104014,13.826476,2.7339935,80.61074759,67.42412343,1.284344937,63.24287657,1.045311714,3.05793952,0.280233552,65.48003457,53521000,98.56630824,0.521323529,57.37127035,11.16073226,84435623.71
SO,Sell,2023-09-14,69.91,19.276243,16.152777,2.4211512,83.92467119,70.02692666,1.231048165,65.91907334,1.026963331,2.850150449,0.425381642,67.96882193,-9480200,98.61111111,-0.046470588,64.73937692,-2.01717275,-2365948.121
TMUS,Sell,2023-09-14,141.76,23.740633,14.645333,3.0444584,78.85250743,142.1287288,1.112167785,131.8742712,2.563614379,2.386669403,0.805336412,137.6168007,64823500,92.0221169,2.901,51.80678064,11.21519841,116380178.1
ECL,Buy,2023-09-15,177.65,46.743214,30.587431,9.544718,27.13051113,184.8707912,0.055171789,177.4682088,1.85064562,-1.734259636,-0.362312396,180.6184283,4586200,49.33705513,-2.034470588,49.23783357,-11.01265262,25429757.75
EIX,Sell,2023-09-15,71.21,22.311897,12.457809,1.9265903,77.66843333,71.75853273,0.966357485,67.39046727,1.092016363,1.818196199,0.339265657,69.74288602,41275200,89.51310861,0.944647059,54.48343721,5.4689824,38809850.87
SRE,Sell,2023-09-15,73.27,15.146138,14.005793,1.6486763,72.20082702,73.23378133,0.979863877,69.09021867,1.035890667,1.870853809,0.393842507,71.24922544,31328300,85.06876228,0.6515,53.70023399,1.345150493,38845918.46
NEE,Sell,2023-09-15,69.34,16.075,15.768392,2.501621,64.26718708,69.15265564,0.86133797,65.68434436,0.867077821,1.408754751,0.436981738,67.48636078,-66131800,72.40618102,-0.080264706,50.77073331,-10.90258472,-155992563.4
WFC,Sell,2023-09-15,42.67,11.819876,10.71107,1.2355806,68.24263785,43.13568722,0.943671448,40.38731278,0.687093612,1.729749745,0.273943773,41.94867589,-503352800,85.7605178,-0.390235294,52.54839767,-8.390664761,-16089537.36
INVH,Sell,2023-09-15,34.97,41.30588,45.597404,2.11557,79.54527683,35.13258011,1.084766018,32.88241989,0.562540057,2.279837647,0.175906369,34.397494,-147191500,97.6744186,0.199470588,57.59455639,4.778048769,44360684.06
PNC,Sell,2023-09-15,126.02,11.949961,10.816702,1.355878,68.69540129,127.0022376,0.960003473,114.3727624,3.157368783,1.793423698,1.189263733,121.7437434,-16894500,91.22383253,-0.984294118,56.21362474,-5.126959501,20728306.38
PCG,Sell,2023-09-15,17.14,15.666668,11.190476,1.4016701,78.73652284,17.29565635,1.02637597,16.19634365,0.274828176,2.05219133,0.108937005,16.9578908,908531000,92.96875,0.076088235,59.95324178,-0.756482886,750270546.6
YUM,Sell,2023-09-15,131.97,0,0,0,45.0144894,131.3500439,0.334258577,126.2709561,1.269771944,-0.646179028,0.317592267,128.8665245,37711900,32.08722741,-2.596558824,47.36267219,-19.05918642,8079880.282
CPB,Sell,2023-09-15,43.53,16.866667,13.233846,3.329978,62.97992711,42.66698619,0.862548171,40.09601381,0.642743093,1.413472987,0.310223446,42.08052365,-4388000,47.07692308,-0.249205882,13.60016825,-11.65764167,-4234800816
PKG,Sell,2023-09-15,150.51,22.132076,18.563799,4.1765137,64.93528313,150.9664547,0.85336894,143.1475453,1.954727333,1.377685754,0.136243269,147.6751035,-3841400,75.03267974,-1.1025,53.65071058,7.192447522,16112265.58
CTVA,Sell,2023-09-15,52.51,42.376926,16.014534,1.5430076,73.52263206,52.73196822,0.967794714,48.60103178,1.032734108,1.823799549,0.445810385,51.19924749,-16905000,81.35964912,-0.231323529,49.27152896,-8.042083521,58535229.03
C,Sell,2023-09-15,42.75,14.210396,8.040616,0.58161443,66.82073229,42.89736084,0.942774527,40.15963916,0.68443042,1.726252904,0.372192806,41.71527716,-407530800,76.89873418,-0.910794118,46.14851236,-20.93408162,-88420070.83
VTR,Sell,2023-09-15,44.04,0,0,0,72.55195598,44.61632485,1.014184435,41.46167515,0.788662425,2.004659978,0.324368598,43.33206204,-58648100,98.93238434,-0.396764706,61.3516896,-9.080621572,43419222.5
AXP,Sell,2023-09-15,162.03,19.642284,14.918021,5.674123,78.54034541,161.3944187,1.1954501,154.8965813,1.624459343,2.711363641,0.784657889,159.5264405,-5206900,78.4503632,-1.749,25.84094699,-11.40907633,-2027987834
ETR,Sell,2023-09-15,98.74,9.311711,13.371281,1.5045124,72.34951853,98.63391015,0.973755271,92.51708985,1.529205074,1.847038078,0.592268717,95.97519638,-6260600,86.2745098,0.354382353,59.47255278,-1.841022039,9719911.584
PRU,Sell,2023-09-15,98.33,16.545994,7.6646047,1.4399711,78.39527552,99.00495853,0.976915988,90.04704147,2.239479263,1.859360821,0.464684659,96.04361728,-59916600,87.5,2.273823529,54.82542566,19.38014173,-8472961.27
TRV,Sell,2023-09-15,165.71,17.124317,10.580676,2.0055492,66.78172295,164.7959824,1.013662813,158.6770176,1.529741206,2.002626319,0.839411174,162.3006117,-1923100,81.96480938,-1.285882353,53.94579419,-11.31140047,16695413.48
COST,Sell,2023-09-15,565.33,48.775955,41.348003,15.256816,55.2183435,565.0711889,0.76737528,528.6828111,9.097094446,1.042420748,1.90835533,550.2840135,42628000,69.20786182,7.502529412,59.80537881,11.19535974,57394345.04
CNP,Sell,2023-09-15,28.92,20.817518,16.390804,1.8622266,81.85194776,29.03301972,1.040297774,27.26798028,0.441259859,2.106468515,0.194765839,28.24878538,-107282400,90.99526066,0.0915,63.74049301,-3.794010067,2896102.942
KLAC,Buy,2023-09-18,455.43,34.720364,24.751896,30.457272,17.96674764,520.9708651,-0.048818271,458.6851349,15.57143255,-2.139687527,-5.336772857,485.8703612,-20232600,7.522509439,-14.96344118,32.46499931,-8.054610841,31844229.63
AMAT,Buy,2023-09-18,137.88,23.690588,21.085863,9.6000185,30.11876977,155.4070793,0.091681015,137.9489207,4.364539645,-1.591920469,-1.332235246,146.0829143,-37290000,16.28032345,-3.157794118,29.08913368,-3.459767687,-2020569841
LRCX,Buy,2023-09-18,620.77,35.967556,26.047552,14.867325,31.67722911,712.9306226,0.084101221,627.5723774,21.3395613,-1.621471946,-6.443454735,664.7971585,-4982200,18.99298917,-26.18626471,40.41521002,-8.519527132,31667777.55
ADP,Buy,2023-09-18,246.16,28.415598,24.409,23.206884,40.36081979,252.1003211,0.213355779,242.1946789,2.47641055,-1.117544908,-1.101305592,249.5212932,-5007600,-2.568351284,-3.098058824,-5.694785188,5.691191567,-2412499786
O,Buy,2023-09-18,54.36,42.134922,36.363014,1.2127095,13.16290837,57.37734402,-0.06180442,53.89565598,0.870422009,-2.190316858,-0.028687939,55.26668893,-37157800,2.711864407,-2.177058824,24.90508571,-38.74011483,-54330344.95
NWS,Buy,2023-09-19,20.68,0,0,0,26.18758091,22.16920551,0.025873991,20.57979449,0.397352753,-1.84848348,-0.165390009,21.44211789,22850600,5.063291139,-0.248058824,36.14722199,0.368864481,16808130.29
LDOS,Buy,2023-09-19,93.7,88.36805,14.677047,4.1124,22.44634128,98.73174886,0.070694371,93.24225114,1.372374431,-1.673741472,-0.513885249,95.88684379,7609800,8.066759388,-2.224941176,45.56671648,-6.074617989,5619283.233
HD,Buy,2023-09-19,315.95,24.571428,22.557377,352.82053,21.36532063,335.0188516,-0.145675265,316.9471484,4.517925817,-2.517305609,-1.649377719,326.1396625,14103700,10.75319754,-5.089,34.64249645,-8.23056708,18243233.81
PWR,Buy,2023-09-19,197.39,47.828,24.936392,5.5477195,21.48527664,214.3806334,-0.033480149,196.4873666,4.473316678,-2.079888519,-1.59603501,204.719316,16655700,11.5527292,-4.200294118,34.07146713,-7.227309831,3386003.194
INCY,Buy,2023-09-19,59.53,22.939623,11.113346,2.6271663,30.49765181,66.51675561,-0.049485882,60.80324439,1.428377806,-2.142290356,-0.445140149,62.79064396,22337800,29.85507246,-2.313588235,36.11338262,-16.65273848,36538388.98
FIS,Sell,2023-09-19,57.4,82.05882,13.160377,2.129771,77.9801364,57.65246092,1.176995656,54.03953908,0.90323046,2.639414974,0.370277123,56.33933621,-60602900,95.37712895,0.308558824,56.36782505,-0.023671965,21082932.11
CZR,Buy,2023-09-20,49.95,11.711538,17.189516,2.020954,30.56639867,56.12443676,0.040024329,49.84556324,1.569718379,-1.793315309,-0.399447502,53.22437279,-6654400,10.13215859,-1.880382353,35.18750139,-10.98182591,-2630248.824
ALL,Sell,2023-09-20,113.97,0,0,0,74.29172021,112.483433,1.037469597,101.311567,2.792966495,2.095442251,0.718293382,109.2522836,-20847400,69.41649899,2.760176471,23.56100791,11.53451176,-2760968708
WTW,Sell,2023-09-20,214.44,27.33367,14.693139,2.9293222,86.60223317,212.7422416,1.170736085,199.4887584,3.313370799,2.615010672,1.621103547,206.7332651,-3037700,86.53241032,3.663176471,63.32435273,1.508980111,10706044.05
EQT,Buy,2023-09-21,40.16,8.201423,7.6570797,0.9837138,17.38719774,44.68526439,-0.190221778,39.61573561,1.267382196,-2.690979887,-0.46067692,41.91816712,266636200,2.998236332,-1.609676471,22.56863285,-10.02496115,271104397.5
PXD,Buy,2023-09-21,229.57,12.104899,11.829787,2.4666014,16.50825433,245.0078291,-0.231891136,226.8451709,4.540664541,-2.853436955,-1.980967198,236.5661368,-10680900,3.259452412,-3.387058824,27.69584868,-2.263454379,-39806101.39
CTRA,Buy,2023-09-21,27.01,12.422534,9.349823,1.5240179,16.32618105,29.02624177,-0.326418704,26.78475823,0.560370883,-3.22197326,-0.239255871,27.92956679,-73403800,4.225352113,-0.402294118,27.21684656,-5.017745838,29688693.45
ROST,Buy,2023-09-21,114.5,26.235611,22.23628,9.953599,15.1025774,123.2712183,-0.136896804,114.2227817,2.262109169,-2.483080868,-0.903424802,118.0355512,17712800,6.707317073,-1.060088235,30.13980832,-2.470347431,6679884.199
LOW,Buy,2023-09-21,213.01,0,0,0,14.34985346,239.1897762,-0.082818673,212.4312238,6.689638079,-2.272245497,-2.155357654,224.9917984,61944500,1.777594047,-7.142088235,27.2409834,-14.72230123,9695107.709
IQV,Buy,2023-09-21,204.08,35.470505,20.603983,7.6786933,9.333788161,229.6694799,-0.137111659,202.4705201,6.799739933,-2.483918527,-1.799912103,213.433692,-13355400,5.490196078,-8.455176471,27.08557365,-25.95186191,25990096.75
DAY,Buy,2023-09-21,67.5,0,0,0,9.734474319,76.41282247,-0.239973343,67.87817753,2.133661234,-2.884947198,-0.826205031,71.7980369,-1490400,2.05338809,-1.434352941,29.76804264,-6.291612845,20033003.42
COR,Sell,2023-09-21,184.13,25.919302,16.29061,51.99737,83.16807038,183.7564096,1.12387401,172.8975904,2.714704792,2.43230867,1.143565735,177.8817293,29734000,92.73743017,-0.451088235,61.94618003,-4.286348988,37005888.06
XEL,Sell,2023-09-21,60,16.482866,13.778646,1.6667717,66.15818626,59.6984459,0.93405051,55.5595541,1.034722948,1.692240424,0.453071189,57.88311976,-57558100,82.27360308,0.579441176,55.97528054,-3.768473413,15616438.56
AMGN,Sell,2023-09-21,272.07,22.064102,13.031709,23.656355,69.66987994,265.566107,0.996099577,245.148893,5.104303525,1.934152221,0.607540697,259.5629984,30701000,68.21862348,6.167235294,14.51973048,24.81174788,-5592204530
AVGO,Buy,2023-09-22,811.24,48.053513,22.758184,21.835497,41.83631618,898.8858959,0.209003067,804.9691041,23.47919793,-1.134514905,-4.178078898,843.7644184,2922000,34.35331589,-24.00102941,27.04270673,-9.506179838,-2202441580
EXPD,Buy,2023-09-22,113.12,24.097803,23.58008,7.266326,32.34668792,119.3053979,0.132763191,113.0166021,1.572198929,-1.43175266,-0.146849505,116.484133,-11501000,14.1337386,-0.526470588,38.58736221,-11.9515552,22342853.88
NDAQ,Buy,2023-09-22,48.88,28.860577,19.364517,3.192236,14.97878999,53.8167174,-0.077458266,48.9742826,1.210608699,-2.251346784,-0.341747392,50.95095865,-9171800,1.46627566,-1.125352941,28.29588217,-15.56032166,30380454.63
